route,page_title,role,workspace,top_level_nav,subnav,page_type,public_or_private,expected_audience,actual_audience,primary_action,has_breadcrumbs,has_back_path,has_workspace_chip,has_role_chip,has_bot_panel,mobile_ready,notes
/operations?workspace=platform&view=settings&section=payment_links,Payment Links,Super Admin,Platform,Settings,Payment Links,settings,private,Shloimie / platform operator,Admin/operator,Save Settings,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=platform&view=settings&section=external_apps,External Apps,Super Admin,Platform,Settings,External Apps,settings,private,Shloimie / platform operator,Admin/operator,Save Settings,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=platform&view=settings&section=billing,Billing,Super Admin,Platform,Settings,Billing,settings,private,Shloimie / platform operator,Admin/operator,Save Settings,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=platform&view=settings&section=automations,Automations,Super Admin,Platform,Settings,Automations,settings,private,Shloimie / platform operator,Admin/operator,Save Settings,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=platform&view=settings&section=danger,Danger,Super Admin,Platform,Settings,Danger,settings,private,Shloimie / platform operator,Admin/operator,Save Settings,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=dashboard&section=overview,Overview,BNA Admin,BNA School Workspace,Dashboard,Overview,dashboard,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=dashboard&section=activity,Activity,BNA Admin,BNA School Workspace,Dashboard,Activity,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=dashboard&section=alerts,Alerts,BNA Admin,BNA School Workspace,Dashboard,Alerts,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=dashboard&section=today,Today,BNA Admin,BNA School Workspace,Dashboard,Today,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=dashboard&section=updates,Updates,BNA Admin,BNA School Workspace,Dashboard,Updates,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=pipelines&section=overview,Overview,BNA Admin,BNA School Workspace,Pipelines,Overview,dashboard,private,BNA school admin,Admin/operator,New Pipeline Card,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=pipelines&section=bna_enrollment,Bna Enrollment,BNA Admin,BNA School Workspace,Pipelines,Bna Enrollment,page,private,BNA school admin,Admin/operator,New Pipeline Card,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=pipelines&section=provider_class,Provider Class,BNA Admin,BNA School Workspace,Pipelines,Provider Class,page,private,BNA school admin,Admin/operator,New Pipeline Card,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=pipelines&section=provider_onboarding,Provider Onboarding,BNA Admin,BNA School Workspace,Pipelines,Provider Onboarding,page,private,BNA school admin,Admin/operator,New Pipeline Card,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=pipelines&section=participants,Participants,BNA Admin,BNA School Workspace,Pipelines,Participants,page,private,BNA school admin,Admin/operator,New Pipeline Card,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=pipelines&section=stale_tasks,Stale Tasks,BNA Admin,BNA School Workspace,Pipelines,Stale Tasks,page,private,BNA school admin,Admin/operator,New Pipeline Card,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=pipelines&section=decisions,Decisions,BNA Admin,BNA School Workspace,Pipelines,Decisions,page,private,BNA school admin,Admin/operator,New Pipeline Card,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=overview,Overview,BNA Admin,BNA School Workspace,Tasks,Overview,dashboard,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=decisions,Decisions,BNA Admin,BNA School Workspace,Tasks,Decisions,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,Too many visible actions.
/operations?workspace=bna&view=tasks&section=mine,Mine,BNA Admin,BNA School Workspace,Tasks,Mine,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=schedule,Schedule,BNA Admin,BNA School Workspace,Tasks,Schedule,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=research,Research,BNA Admin,BNA School Workspace,Tasks,Research,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=tasks&section=changelog,Changelog,BNA Admin,BNA School Workspace,Tasks,Changelog,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,Too many visible actions.
/operations?workspace=bna&view=tasks&section=done,Done,BNA Admin,BNA School Workspace,Tasks,Done,page,private,BNA school admin,Admin/operator,New Task,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=students&section=overview,Overview,BNA Admin,BNA School Workspace,Students,Overview,dashboard,private,BNA school admin,Admin/operator,Add / Open Student,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
/operations?workspace=bna&view=students&section=list,List,BNA Admin,BNA School Workspace,Students,List,page,private,BNA school admin,Admin/operator,Add / Open Student,true,true,true,true,true,,No major automated issue detected; manual designer review still required.
