Canonical URL,Implementation,Audience,Authentication,Entry point,Back path,Inbound links,Outbound links,Status,Dependencies,Review state,Registry surface,Discovered as
/api/student-portal/goals/:id/day-checkoff,server.js:49914,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/student-portal/login,server.js:49610,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/student-portal/logout,server.js:49697,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/student-portal/message-parent,server.js:50006,parent,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/student-portal/message-rabbi,server.js:50065,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/student-portal/questions,server.js:50140,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/student-portal/session,server.js:49704,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get
/api/student-portal/worksheets/:id/submit,server.js:50316,student,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/submit,server.js:43092,internal,protected,/signup-he.html (fetch) | /signup.html (fetch),none detected,/signup-he.html (fetch) | /signup.html (fetch),,internal-only,local,ready,,fetch | server-post
/api/tickets,server.js:70189 | server.js:70218,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-get | server-post
/api/tickets/:id,server.js:70255,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-patch
/api/torah-learning/public-summary,server.js:49601,internal,protected,/ (fetch),none detected,/ (fetch),,internal-only,local,ready,,fetch | server-get
/api/webhooks/green-invoice,server.js:60171,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/webhooks/green-invoice-disabled-audited-duplicate,server.js:60208,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/webhooks/green-invoice-disabled-legacy-fallback,server.js:60336,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/webhooks/green-invoice-disabled-normalized-legacy,server.js:60238,internal,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/webhooks/green-invoice/rabbi,server.js:75136,one time,protected,direct/server/static,none detected,,,internal-only,local,ready,,server-post
/api/webhooks/stripe/rabbi,server.js:10032,one time,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-post
/api/webhooks/wapi,server.js:59328 | server.js:59336,internal,protected,direct/server/static,none detected,,,internal-only,live credential,intentionally blocked,,server-get | server-post
/assistant-setup.html,public/assistant-setup.html,public,none,direct/server/static,/,,/ (literal-a-href) | /api/assistant/message (fetch),internal-only,local,incomplete,,html-page
/become-service-provider,public/providers-join.html,provider,none,Alias/alternate route for /provider-signup,none detected,,,alias,local,ready,public_provider_join,route-registry | server-get
/blog,public/blog.html,public,none,/one-time (literal-a-href) | public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),none detected,/one-time (literal-a-href) | public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | literal-a-href | server-get
/blog-post.html,public/blog-post.html,public,none,Alias/alternate route for /blog/:slug,none detected,,,alias,local,ready,,html-page
/blog.html,public/blog.html,public,none,Alias/alternate route for /blog,none detected,,,alias,local,ready,,html-page
/blog/:slug,public/blog-post.html,public,none,public/js/bna-pages.js (js-generated-route-string),none detected,public/js/bna-pages.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | server-get
/community,public/service-providers.html,public,none,Alias/alternate route for /he/service-providers,none detected,,,alias,local,ready,,server-get
/data/learning-moments.json,public/data/learning-moments.json,public,none,/ (fetch),none detected,/ (fetch),,keep,local,incomplete,,fetch | public-static-file
/data/website-blog-posts.json,public/data/website-blog-posts.json,public,none,public/js/bna-content.js (fetch) | public/js/bna-content.js (js-generated-route-string),none detected,public/js/bna-content.js (fetch) | public/js/bna-content.js (js-generated-route-string),,keep,local,incomplete,,fetch | js-generated-route-string | public-static-file
/documents/parent-handbook,public/documents/parent-handbook.html,parent,none,/parents.html (literal-a-href),none detected,/parents.html (literal-a-href),,keep,local,incomplete,,literal-a-href | server-get
/documents/parent-handbook.html,public/documents/parent-handbook.html,parent,none,Alias/alternate route for /documents/parent-handbook,/,,/ (literal-a-href) | /signup.html (literal-a-href),alias,local,ready,,html-page
/documents/registration-document,public/documents/registration-document.html,public,none,public/js/bna-site-nav.js (js-generated-route-string),none detected,public/js/bna-site-nav.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | server-get
/documents/registration-document.html,public/documents/registration-document.html,public,none,Alias/alternate route for /documents/registration-document,none detected,,,alias,local,ready,,html-page
/families,public/parents.html,public,none,Alias/alternate route for /he/parents,none detected,,,alias,local,ready,,server-get
/family,public/parent.html,parent,none,Alias/alternate route for /parent,none detected,,,alias,local,ready,,server-get
/faq,public/faq.html,public,none,/one-time (literal-a-href) | public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),none detected,/one-time (literal-a-href) | public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | literal-a-href | server-get
/faq.html,public/faq.html,public,none,Alias/alternate route for /faq,none detected,,,alias,local,ready,,html-page
/he,public/index.html,public,none,/ (literal-a-href) | public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),none detected,/ (literal-a-href) | public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),,keep,local,ready,public_site_hebrew_alias,js-generated-route-string | literal-a-href | route-registry | server-get
/he/blog,public/blog.html,public,none,public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),none detected,public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | server-get
/he/blog/:slug,public/blog-post.html,public,none,public/js/bna-pages.js (js-generated-route-string),none detected,public/js/bna-pages.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | server-get
/he/community,public/service-providers.html,public,none,Alias/alternate route for /he/service-providers,none detected,,,alias,local,ready,,server-get
/he/families,public/parents.html,public,none,Alias/alternate route for /he/parents,none detected,,,alias,local,ready,,server-get
/he/faq,public/faq.html,public,none,public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),none detected,public/js/bna-pages.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | server-get
/he/parent-app,public/parents.html,parent,none,Alias/alternate route for /he/parents,none detected,,,alias,local,ready,,server-get
/he/parents,public/parents.html,parent,none,public/js/bna-site-nav.js (js-generated-route-string),none detected,public/js/bna-site-nav.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | server-get
/he/providers,public/service-providers.html,provider,none,/ (literal-a-href),none detected,/ (literal-a-href),,alias,local,ready,public_provider_index_hebrew_alias,literal-a-href | route-registry | server-get
/he/school,public/school.html,public,none,public/js/bna-site-nav.js (js-generated-route-string),none detected,public/js/bna-site-nav.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | server-get
/he/service-providers,public/service-providers.html,provider,none,public/js/bna-site-nav.js (js-generated-route-string),none detected,public/js/bna-site-nav.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | server-get
/he/signup,public/signup-he.html,public,none,Alias/alternate route for /signup-he,none detected,,,alias,local,ready,,server-get
/household,public/parent.html,parent,none,Alias/alternate route for /parent,none detected,,,alias,local,ready,,server-get
/index.html,public/index.html,public,none,public/js/bna-site-nav.js (js-generated-route-string),none detected,public/js/bna-site-nav.js (js-generated-route-string),,alias,local,ready,,js-generated-route-string | public-static-file
/integration-setup.html,public/integration-setup.html,public,none,/operations.html (literal-a-href),/operations,/operations.html (literal-a-href),/operations (literal-a-href),keep,local,ready,public_owner_setup_center,html-page | literal-a-href | route-registry
/manifest.json,public/manifest.json,public,none,public/sw.js (service-worker),none detected,public/sw.js (service-worker),,keep,local,incomplete,,public-static-file | service-worker
/member,server.js:80460,member,entry page,/operations.html (literal-a-href) | public/sw.js (service-worker),none detected,/operations.html (literal-a-href) | public/sw.js (service-worker),,alias,local,ready,member_portal_alias,literal-a-href | route-registry | server-get | service-worker
/member-library,public/member-library.html,member,protected,/member-library.html (literal-a-href) | /member.html (literal-a-href) | /one-time-classroom.html (literal-a-href) | /operations.html (literal-a-href) | /provider-participant.html (literal-a-href) | /rabbi-member.html (literal-a-href) | /rabbi.html (literal-a-href) | public/sw.js (service-worker),none detected,/member-library.html (literal-a-href) | /member.html (literal-a-href) | /one-time-classroom.html (literal-a-href) | /operations.html (literal-a-href) | /provider-participant.html (literal-a-href) | /rabbi-member.html (literal-a-href) | /rabbi.html (literal-a-href) | public/sw.js (service-worker),,keep,local,ready,one_time_member_library,literal-a-href | route-registry | server-get | service-worker
/member-library.html,public/member-library.html,member,none,Alias/alternate route for /member-library,/ | /member-library | /one-time | /one-time-classroom | /rabbi-member,,/ (literal-a-href) | /api/member-library (fetch) | /member-library (literal-a-href) | /one-time (literal-a-href) | /one-time-classroom (literal-a-href) | /rabbi-member (literal-a-href),alias,local,ready,,html-page
/member-portal,server.js:80460,member,entry page,direct/server/static,none detected,,,alias,local,ready,member_portal_legacy_alias,route-registry | server-get
/member.html,public/member.html,member,entry page,direct/server/static,/ | /member-library | /one-time-classroom | /rabbi-member,,/ (literal-a-href) | /member-library (literal-a-href) | /one-time-classroom (literal-a-href) | /rabbi-member (literal-a-href),alias,local,ready,member_portal_static_legacy_alias,html-page | route-registry
/one-time,public/one-time/index.html,one time,none,/ (literal-a-href) | /member-library.html (literal-a-href) | /one-time (literal-a-href) | /one-time-classroom.html (literal-a-href) | /one-time-email-review.html (literal-a-href) | /one-time/privacy.html (literal-a-href) | /one-time/terms.html (literal-a-href) | /parent.html (literal-a-href),/ | /one-time | /parents | /rabbi-member | /school | /service-providers,/ (literal-a-href) | /member-library.html (literal-a-href) | /one-time (literal-a-href) | /one-time-classroom.html (literal-a-href) | /one-time-email-review.html (literal-a-href) | /one-time/privacy.html (literal-a-href) | /one-time/terms.html (literal-a-href) | /parent.html (literal-a-href) | /provider-participant.html (literal-a-href) | /provider.html (literal-a-href) | /rabbi-member.html (literal-a-href) | /student.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string),/ (literal-a-href) | /api/one-time/campaign (fetch) | /api/one-time/interest (fetch) | /blog (literal-a-href) | /faq (literal-a-href) | /one-time (literal-a-href) | /one-time/privacy.html (literal-a-href) | /one-time/terms.html (literal-a-href) | /parents (literal-a-href) | /rabbi-member (literal-a-href) | /school (literal-a-href) | /service-providers (literal-a-href) | /signup.html (literal-a-href),keep,local,ready,one_time_public_focused_offer,html-page | js-generated-route-string | literal-a-href | route-registry | server-get
/one-time-classroom,public/one-time-classroom.html,provider,protected,/member-library.html (literal-a-href) | /member.html (literal-a-href) | /one-time-classroom.html (literal-a-href) | /operations.html (literal-a-href) | /rabbi-member.html (literal-a-href) | /rabbi.html (literal-a-href) | public/sw.js (service-worker),none detected,/member-library.html (literal-a-href) | /member.html (literal-a-href) | /one-time-classroom.html (literal-a-href) | /operations.html (literal-a-href) | /rabbi-member.html (literal-a-href) | /rabbi.html (literal-a-href) | public/sw.js (service-worker),,keep,local,ready,one_time_classroom,literal-a-href | route-registry | server-get | service-worker
/one-time-classroom.html,public/one-time-classroom.html,provider,protected,/one-time-email-review.html (literal-a-href) | /parent.html (literal-a-href) | /provider.html (literal-a-href) | /student.html (literal-a-href),/ | /member-library | /one-time | /one-time-classroom | /rabbi-member,/one-time-email-review.html (literal-a-href) | /parent.html (literal-a-href) | /provider.html (literal-a-href) | /student.html (literal-a-href),/ (literal-a-href) | /api/one-time-classroom/threads/:id/responses (fetch) | /member-library (literal-a-href) | /one-time (literal-a-href) | /one-time-classroom (literal-a-href) | /rabbi-member (literal-a-href),alias,local,ready,one_time_classroom_static_alias,html-page | literal-a-href | route-registry | server-get
/one-time-email-review.html,public/one-time-email-review.html,one time,entry page,/provider.html (literal-a-href),/one-time,/provider.html (literal-a-href),/api/one-time-review/email-templates (fetch) | /one-time (literal-a-href) | /one-time-classroom.html (literal-a-href) | /parent.html (literal-a-href) | /provider.html (literal-a-href) | /student.html (literal-a-href),internal-only,mocked integration,ready,one_time_email_review,html-page | literal-a-href | route-registry
/one-time-member-library,public/member-library.html,member,none,Alias/alternate route for /member-library,none detected,,,alias,local,ready,,server-get
/one-time-mishnayos,public/rabbi.html,one time,none,Alias/alternate route for /rabbi,none detected,,,alias,local,ready,,server-get
/one-time-preview,public/one-time-preview.html,one time,none,direct/server/static,none detected,,,internal-only,mocked integration,incomplete,,server-get
/one-time-preview.html,public/one-time-preview.html,one time,none,Alias/alternate route for /one-time-preview,none detected,,/api/one-time/mishnah/onboarding (fetch),alias,mocked integration,ready,,html-page
/one-time/interest,public/one-time/index.html,one time,none,Alias/alternate route for /one-time,none detected,,,alias,local,ready,,server-get
/one-time/israel,public/one-time/index.html,one time,none,Alias/alternate route for /one-time,none detected,,,alias,local,ready,,server-get
/one-time/member-login,server.js:80460,member,entry page,direct/server/static,none detected,,,alias,local,ready,one_time_member_login_alias,route-registry | server-get
/one-time/mishnayos,public/one-time/index.html,one time,none,direct/server/static,none detected,,,alias,local,ready,one_time_public_focused_offer_alias,route-registry | server-get
/one-time/privacy.html,public/one-time/privacy.html,one time,none,/one-time (literal-a-href),/one-time,/one-time (literal-a-href),/one-time (literal-a-href),keep,local,ready,one_time_public_privacy_policy,html-page | literal-a-href | route-registry
/one-time/terms.html,public/one-time/terms.html,one time,none,/one-time (literal-a-href),/one-time,/one-time (literal-a-href),/one-time (literal-a-href),keep,local,ready,one_time_public_terms_policy,html-page | literal-a-href | route-registry
/one-time/uk,public/one-time/index.html,one time,none,Alias/alternate route for /one-time,none detected,,,alias,local,ready,,server-get
/one-time/us,public/one-time/index.html,one time,none,Alias/alternate route for /one-time,none detected,,,alias,local,ready,,server-get
/operations,public/operations.html | server.js:397,admin,protected,/integration-setup.html (literal-a-href) | /operations.html (location.replace) | /test-login.html (window.location) | public/operations-manifest.json (manifest:id) | public/operations-manifest.json (manifest:scope) | public/operations-manifest.json (manifest:start_url) | public/sw.js (service-worker),none detected,/integration-setup.html (literal-a-href) | /operations.html (location.replace) | /test-login.html (window.location) | public/operations-manifest.json (manifest:id) | public/operations-manifest.json (manifest:scope) | public/operations-manifest.json (manifest:start_url) | public/sw.js (service-worker),,keep,local,ready,operations,literal-a-href | location.replace | manifest:id | manifest:scope | manifest:start_url | route-registry | server-get | server-use | service-worker | window.location
/operations-access,server.js:397 | server.js:60419,admin,none,direct/server/static,none detected,,/operations-login.html (server-redirect),redirect,local,incomplete,,server-get | server-use
/operations-login.html,public/operations-login.html,admin,entry page,/operations-access (server-redirect) | /operations.html (literal-a-href) | /operations.html (window.location) | public/sw.js (service-worker),none detected,/operations-access (server-redirect) | /operations.html (literal-a-href) | /operations.html (window.location) | public/sw.js (service-worker),/api/bna/auth/me (fetch) | /api/operations/login (fetch),internal-only,local,ready,operations_login,html-page | literal-a-href | route-registry | server-redirect | service-worker | window.location
/operations.html,public/operations.html,admin,none,Alias/alternate route for /operations,/member | /member-library | /one-time-classroom | /operations | /provider | /rabbi | /rabbi-member,,/api/bna (fetch) | /api/google/connections/:connectionId/disconnect (fetch) | /api/google/oauth/start (literal-a-href) | /integration-setup.html (literal-a-href) | /member (literal-a-href) | /member-library (literal-a-href) | /one-time-classroom (literal-a-href) | /operations (location.replace) | /operations-login.html (literal-a-href) | /operations-login.html (window.location) | /provider (literal-a-href) | /provider-signup (literal-a-href) | /providers/:slug (literal-a-href) | /rabbi (literal-a-href) | /rabbi-member (literal-a-href),alias,local,ready,,html-page
/operations/agents/runs/:runKey,public/operations.html,admin,none,direct/server/static,none detected,,,keep,local,incomplete,,server-get
/operations?view=studio,public/operations.html | server.js:397,admin,protected,direct/server/static,none detected,,,keep,mocked integration,ready,operations_service_provider_studio,route-registry
/parent,public/parent.html,parent,protected,/parent-login.html (literal-a-href) | /parent-login.html (window.location) | /parent.html (literal-a-href) | public/parent-manifest.json (manifest:id) | public/parent-manifest.json (manifest:scope) | public/parent-manifest.json (manifest:start_url) | public/sw.js (service-worker),none detected,/parent-login.html (literal-a-href) | /parent-login.html (window.location) | /parent.html (literal-a-href) | public/parent-manifest.json (manifest:id) | public/parent-manifest.json (manifest:scope) | public/parent-manifest.json (manifest:start_url) | public/sw.js (service-worker),,keep,local,ready,parent_portal,literal-a-href | manifest:id | manifest:scope | manifest:start_url | route-registry | server-get | service-worker | window.location
/parent-app,public/parents.html,parent,none,Alias/alternate route for /he/parents,none detected,,,alias,local,ready,,server-get
/parent-login,public/parent-login.html | public/parent.html,parent,none,Alias/alternate route for /parent/login,none detected,,,alias,local,ready,,server-get
/parent-login.html,public/parent-login.html,parent,none,Alias/alternate route for /parent/login,/ | /parent | /parents,,/ (literal-a-href) | /parent (literal-a-href) | /parent (window.location) | /parent/login (literal-a-href) | /parents (literal-a-href) | /student/login (literal-a-href),alias,local,ready,,html-page
/parent.html,public/parent.html,parent,protected,/one-time-email-review.html (literal-a-href) | /provider.html (literal-a-href) | /student.html (literal-a-href),/ | /one-time | /parent | /parents,/one-time-email-review.html (literal-a-href) | /provider.html (literal-a-href) | /student.html (literal-a-href),/ (literal-a-href) | /one-time (literal-a-href) | /one-time-classroom.html (literal-a-href) | /parent (literal-a-href) | /parents (literal-a-href) | /student.html (literal-a-href) | /student/login (literal-a-href),alias,local,ready,parent_portal_static_alias,html-page | literal-a-href | route-registry
/parent/login,public/parent-login.html | public/parent.html,parent,entry page,/ (literal-a-href) | /parent-login.html (literal-a-href) | /parents.html (literal-a-href) | /service-providers.html (literal-a-href) | /student.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string),none detected,/ (literal-a-href) | /parent-login.html (literal-a-href) | /parents.html (literal-a-href) | /service-providers.html (literal-a-href) | /student.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string),,keep,local,ready,parent_portal_login,js-generated-route-string | literal-a-href | route-registry | server-get
/parents,public/parents.html,parent,none,/ (literal-a-href) | /one-time (literal-a-href) | /parent-login.html (literal-a-href) | /parent.html (literal-a-href) | /student.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string),none detected,/ (literal-a-href) | /one-time (literal-a-href) | /parent-login.html (literal-a-href) | /parent.html (literal-a-href) | /student.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string),,keep,local,ready,public_parent_information,js-generated-route-string | literal-a-href | route-registry | server-get
/parents.html,public/parents.html,parent,none,Alias/alternate route for /he/parents,none detected,,/documents/parent-handbook (literal-a-href) | /parent/login (literal-a-href),alias,local,ready,,html-page | server-get
/platform-ui,public/platform-ui/index.html,public,none,direct/server/static,none detected,,,internal-only,local,incomplete,,html-page
/preview/one-time-mishnah,public/one-time-preview.html,one time,none,direct/server/static,none detected,,,internal-only,mocked integration,incomplete,,server-get
/provider,public/provider.html,provider,entry page,/ (literal-a-href) | /operations.html (literal-a-href) | /provider-participant.html (literal-a-href) | /provider.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string) | public/sw.js (service-worker),none detected,/ (literal-a-href) | /operations.html (literal-a-href) | /provider-participant.html (literal-a-href) | /provider.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string) | public/sw.js (service-worker),,keep,local,ready,provider_portal,js-generated-route-string | literal-a-href | route-registry | server-get | service-worker
/provider-dashboard,public/provider.html,provider,none,Alias/alternate route for /provider,none detected,,,alias,local,ready,,server-get
/provider-participant,public/provider-participant.html,provider participant,none,/rabbi.html (literal-a-href),none detected,/rabbi.html (literal-a-href),,keep,local,incomplete,,literal-a-href | server-get
/provider-participant.html,public/provider-participant.html,provider participant,none,Alias/alternate route for /provider-participant,/ | /member-library | /one-time | /provider | /rabbi-member,,/ (literal-a-href) | /member-library (literal-a-href) | /one-time (literal-a-href) | /provider (literal-a-href) | /rabbi-member (literal-a-href),alias,local,ready,,html-page
/provider-profile.html,public/provider-profile.html,provider,none,Alias/alternate route for /providers/:slug,/service-providers,,/providers/category/:categorySlug (literal-a-href) | /service-providers (literal-a-href),alias,local,ready,,html-page
/provider-signup,public/providers-join.html,provider,none,/operations.html (literal-a-href),none detected,/operations.html (literal-a-href),,alias,local,ready,public_provider_join_alias,literal-a-href | route-registry | server-get
/provider-signup.html,public/providers-join.html,provider,none,Alias/alternate route for /providers/join,none detected,,,alias,local,ready,,server-get
/provider.html,public/provider.html,provider,none,/one-time-email-review.html (literal-a-href),/ | /one-time | /provider | /service-providers,/one-time-email-review.html (literal-a-href),/ (literal-a-href) | /api/bna/one-time/view-as-rabbi/end (fetch) | /one-time (literal-a-href) | /one-time-classroom.html (literal-a-href) | /one-time-email-review.html (literal-a-href) | /parent.html (literal-a-href) | /provider (literal-a-href) | /providers/join (literal-a-href) | /service-providers (literal-a-href) | /student.html (literal-a-href),alias,local,ready,,html-page | literal-a-href
/provider/login,public/provider.html,provider,none,Alias/alternate route for /provider,none detected,,,alias,local,ready,,server-get
/provider/member,public/provider-participant.html,provider participant,none,Alias/alternate route for /provider-participant,none detected,,,alias,local,ready,,server-get
/providers,public/service-providers.html,provider,none,Alias/alternate route for /he/service-providers,none detected,,,alias,local,ready,public_provider_index_alias,route-registry | server-get
/providers-join.html,public/providers-join.html,provider,none,Alias/alternate route for /providers/join,none detected,,/api/provider-signup (fetch),alias,local,ready,,html-page
/providers/:slug,public/provider-profile.html,provider,none,/operations.html (literal-a-href) | /service-providers.html (literal-a-href),none detected,/operations.html (literal-a-href) | /service-providers.html (literal-a-href),,keep,local,ready,public_provider_profile,literal-a-href | route-registry | server-get
/providers/category/:categorySlug,public/service-providers.html,provider,none,/provider-profile.html (literal-a-href) | /service-providers.html (literal-a-href),none detected,/provider-profile.html (literal-a-href) | /service-providers.html (literal-a-href),,keep,local,incomplete,,literal-a-href | server-get
/providers/join,public/providers-join.html,provider,none,/ (literal-a-href) | /provider.html (literal-a-href) | /service-providers.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string) | public/js/bna-site-nav.js (literal-a-href),none detected,/ (literal-a-href) | /provider.html (literal-a-href) | /service-providers.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string) | public/js/bna-site-nav.js (literal-a-href),,keep,local,ready,public_provider_profile,js-generated-route-string | literal-a-href | server-get
/rabbi,public/rabbi.html,one time,none,/operations.html (literal-a-href) | /rabbi.html (literal-a-href),none detected,/operations.html (literal-a-href) | /rabbi.html (literal-a-href),,keep,local,ready,one_time_public_landing,literal-a-href | route-registry | server-get
/rabbi-member,public/rabbi-member.html,member,entry page,/member-library.html (literal-a-href) | /member.html (literal-a-href) | /one-time (literal-a-href) | /one-time-classroom.html (literal-a-href) | /operations.html (literal-a-href) | /provider-participant.html (literal-a-href) | /rabbi-member.html (literal-a-href) | /rabbi.html (literal-a-href),none detected,/member-library.html (literal-a-href) | /member.html (literal-a-href) | /one-time (literal-a-href) | /one-time-classroom.html (literal-a-href) | /operations.html (literal-a-href) | /provider-participant.html (literal-a-href) | /rabbi-member.html (literal-a-href) | /rabbi.html (literal-a-href) | public/sw.js (service-worker),,keep,local,ready,one_time_member_entry,literal-a-href | route-registry | server-get | service-worker
/rabbi-member.html,public/rabbi-member.html,member,none,Alias/alternate route for /rabbi-member,/ | /member-library | /one-time | /one-time-classroom | /rabbi-member,,/ (literal-a-href) | /member-library (literal-a-href) | /one-time (literal-a-href) | /one-time-classroom (literal-a-href) | /rabbi-member (literal-a-href),alias,local,ready,,html-page
/rabbi-preview,public/rabbi.html,one time,none,Alias/alternate route for /rabbi,none detected,,,alias,mocked integration,ready,,server-get
/rabbi.html,public/rabbi.html,one time,none,Alias/alternate route for /rabbi,/ | /member-library | /one-time-classroom | /rabbi | /rabbi-member,,/ (literal-a-href) | /member-library (literal-a-href) | /one-time-classroom (literal-a-href) | /provider-participant (literal-a-href) | /rabbi (literal-a-href) | /rabbi-member (literal-a-href),alias,local,ready,,html-page
/rabbi/member,public/rabbi-member.html,member,none,Alias/alternate route for /rabbi-member,none detected,,,alias,local,ready,,server-get
/register,public/signup.html,public,none,public/js/bna-site-nav.js (js-generated-route-string),none detected,public/js/bna-site-nav.js (js-generated-route-string),,alias,local,ready,,js-generated-route-string | server-get
/school,public/school.html,public,none,/ (literal-a-href) | /one-time (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string),none detected,/ (literal-a-href) | /one-time (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string),,keep,local,ready,public_school_page,js-generated-route-string | literal-a-href | route-registry | server-get
/school.html,public/school.html,public,none,Alias/alternate route for /he/school,none detected,,/signup.html (literal-a-href),alias,local,ready,,html-page | server-get
/service-providers,public/service-providers.html,provider,none,/one-time (literal-a-href) | /provider-profile.html (literal-a-href) | /provider.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string),none detected,/one-time (literal-a-href) | /provider-profile.html (literal-a-href) | /provider.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string),,keep,local,ready,public_provider_index,js-generated-route-string | literal-a-href | route-registry | server-get
/service-providers.html,public/service-providers.html,provider,none,Alias/alternate route for /he/service-providers,none detected,,/api/provider-categories (fetch) | /api/providers (fetch) | /parent/login (literal-a-href) | /providers/:slug (literal-a-href) | /providers/category/:categorySlug (literal-a-href) | /providers/join (literal-a-href),alias,local,ready,,html-page
/signup,public/signup.html,public,none,public/js/bna-site-nav.js (js-generated-route-string),none detected,public/js/bna-site-nav.js (js-generated-route-string),,keep,local,incomplete,,js-generated-route-string | server-get
/signup-he,public/signup-he.html,public,none,Alias/alternate route for /he/signup,none detected,,,alias,local,ready,,server-get
/signup-he.html,public/signup-he.html,public,none,/signup-he.html (literal-a-href) | /signup.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string) | public/sw.js (service-worker),none detected,/signup-he.html (literal-a-href) | /signup.html (literal-a-href) | public/js/bna-site-nav.js (js-generated-route-string) | public/sw.js (service-worker),/api/assistant/message (fetch) | /api/submit (fetch) | /signup-he.html (literal-a-href) | /signup.html (literal-a-href),alias,local,ready,,html-page | js-generated-route-string | literal-a-href | service-worker
/signup-thank-you.html,public/signup-thank-you.html,public,none,public/js/bna-site-nav.js (js-generated-route-string) | public/sw.js (service-worker),/,public/js/bna-site-nav.js (js-generated-route-string) | public/sw.js (service-worker),/ (literal-a-href),keep,local,incomplete,,html-page | js-generated-route-string | service-worker
/signup.html,public/signup.html,public,none,/ (literal-a-href) | /documents/parent-handbook.html (literal-a-href) | /one-time (literal-a-href) | /school.html (literal-a-href) | /signup-he.html (literal-a-href) | /signup.html (literal-a-href) | public/js/bna-content.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string),/,/ (literal-a-href) | /documents/parent-handbook.html (literal-a-href) | /one-time (literal-a-href) | /school.html (literal-a-href) | /signup-he.html (literal-a-href) | /signup.html (literal-a-href) | public/js/bna-content.js (js-generated-route-string) | public/js/bna-site-nav.js (js-generated-route-string) | public/sw.js (service-worker),/ (window.location) | /api/assistant/message (fetch) | /api/submit (fetch) | /signup-he.html (literal-a-href) | /signup.html (literal-a-href),alias,local,ready,public_signup,html-page | js-generated-route-string | literal-a-href | route-registry | service-worker
/student,public/student.html,student,protected,/student.html (literal-a-href) | public/sw.js (service-worker),none detected,/student.html (literal-a-href) | public/sw.js (service-worker),,keep,local,ready,student_portal,literal-a-href | route-registry | server-get | service-worker
