id,label,group,viewport,rating,status,screenshot,url,visibleButtonCount,visibleLinkCount,disabledButtonCount
operations-bna-communications-settings,Operations / BNA School Workspace / Communications / Settings,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-communications-settings.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=communications&section=settings,2,0,1
operations-bna-internal_dialogue-overview,Operations / BNA School Workspace / Internal Dialogue / Overview,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-internal_dialogue-overview.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=internal_dialogue&section=overview,11,0,0
operations-bna-internal_dialogue-shloimie_rabbi,Operations / BNA School Workspace / Internal Dialogue / Shloimie Rabbi,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-internal_dialogue-shloimie_rabbi.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=internal_dialogue&section=shloimie_rabbi,11,0,0
operations-bna-internal_dialogue-meeting_notes,Operations / BNA School Workspace / Internal Dialogue / Meeting Notes,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-internal_dialogue-meeting_notes.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=internal_dialogue&section=meeting_notes,11,0,0
operations-bna-internal_dialogue-uploads,Operations / BNA School Workspace / Internal Dialogue / Uploads,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-internal_dialogue-uploads.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=internal_dialogue&section=uploads,11,0,0
operations-bna-internal_dialogue-decisions,Operations / BNA School Workspace / Internal Dialogue / Decisions,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-internal_dialogue-decisions.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=internal_dialogue&section=decisions,11,0,0
operations-bna-internal_dialogue-support,Operations / BNA School Workspace / Internal Dialogue / Support,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-internal_dialogue-support.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=internal_dialogue&section=support,11,0,0
operations-bna-internal_dialogue-activity,Operations / BNA School Workspace / Internal Dialogue / Activity,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-internal_dialogue-activity.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=internal_dialogue&section=activity,1,0,0
operations-bna-accounting-overview,Operations / BNA School Workspace / Accounting / Overview,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-accounting-overview.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=accounting&section=overview,17,0,0
operations-bna-accounting-payments,Operations / BNA School Workspace / Accounting / Payments,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-accounting-payments.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=accounting&section=payments,9,0,0
operations-bna-accounting-open,Operations / BNA School Workspace / Accounting / Open,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-accounting-open.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=accounting&section=open,9,0,0
operations-bna-accounting-paid,Operations / BNA School Workspace / Accounting / Paid,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-accounting-paid.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=accounting&section=paid,9,0,0
operations-bna-accounting-needs_signup,Operations / BNA School Workspace / Accounting / Needs Signup,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-accounting-needs_signup.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=accounting&section=needs_signup,9,0,0
operations-bna-accounting-exceptions,Operations / BNA School Workspace / Accounting / Exceptions,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-accounting-exceptions.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=accounting&section=exceptions,9,0,0
operations-bna-api_usage-overview,Operations / BNA School Workspace / Api Usage / Overview,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-api_usage-overview.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=api_usage&section=overview,1,0,0
operations-bna-api_usage-workspace,Operations / BNA School Workspace / Api Usage / Workspace,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-api_usage-workspace.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=api_usage&section=workspace,2,0,1
operations-bna-api_usage-parent,Operations / BNA School Workspace / Api Usage / Parent,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-api_usage-parent.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=api_usage&section=parent,2,0,1
operations-bna-api_usage-student,Operations / BNA School Workspace / Api Usage / Student,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-api_usage-student.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=api_usage&section=student,2,0,1
operations-bna-api_usage-provider,Operations / BNA School Workspace / Api Usage / Provider,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-api_usage-provider.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=api_usage&section=provider,2,0,1
operations-bna-api_usage-bot,Operations / BNA School Workspace / Api Usage / Bot,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-api_usage-bot.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=api_usage&section=bot,2,0,1
operations-bna-api_usage-errors,Operations / BNA School Workspace / Api Usage / Errors,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-api_usage-errors.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=api_usage&section=errors,1,0,0
operations-bna-api_usage-budgets,Operations / BNA School Workspace / Api Usage / Budgets,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-api_usage-budgets.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=api_usage&section=budgets,2,0,1
operations-bna-api_usage-settings,Operations / BNA School Workspace / Api Usage / Settings,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-api_usage-settings.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=api_usage&section=settings,2,0,1
operations-bna-admin-overview,Operations / BNA School Workspace / Admin / Overview,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-admin-overview.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=admin&section=overview,11,0,0
operations-bna-admin-users,Operations / BNA School Workspace / Admin / Users,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-admin-users.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=admin&section=users,11,0,0
operations-bna-admin-roles,Operations / BNA School Workspace / Admin / Roles,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-admin-roles.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=admin&section=roles,11,0,0
operations-bna-admin-workspaces,Operations / BNA School Workspace / Admin / Workspaces,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-admin-workspaces.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=admin&section=workspaces,11,0,0
operations-bna-admin-invitations,Operations / BNA School Workspace / Admin / Invitations,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-admin-invitations.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=admin&section=invitations,11,0,0
operations-bna-admin-tickets,Operations / BNA School Workspace / Admin / Tickets,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-admin-tickets.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=admin&section=tickets,11,0,0
operations-bna-admin-messages,Operations / BNA School Workspace / Admin / Messages,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-admin-messages.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=admin&section=messages,11,0,0
operations-bna-admin-settings,Operations / BNA School Workspace / Admin / Settings,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-admin-settings.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=admin&section=settings,11,0,0
operations-bna-settings-profile,Operations / BNA School Workspace / Settings / Profile,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-profile.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=profile,1,0,0
operations-bna-settings-workspace,Operations / BNA School Workspace / Settings / Workspace,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-workspace.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=workspace,1,0,0
operations-bna-settings-branding,Operations / BNA School Workspace / Settings / Branding,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-branding.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=branding,1,0,0
operations-bna-settings-language,Operations / BNA School Workspace / Settings / Language,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-language.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=language,1,0,0
operations-bna-settings-users_roles,Operations / BNA School Workspace / Settings / Users Roles,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-users_roles.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=users_roles,1,0,0
operations-bna-settings-email_identities,Operations / BNA School Workspace / Settings / Email Identities,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-email_identities.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=email_identities,4,0,0
operations-bna-settings-whatsapp,Operations / BNA School Workspace / Settings / Whatsapp,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-whatsapp.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=whatsapp,4,0,0
operations-bna-settings-social_accounts,Operations / BNA School Workspace / Settings / Social Accounts,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-social_accounts.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=social_accounts,4,0,0
operations-bna-settings-calendar,Operations / BNA School Workspace / Settings / Calendar,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-calendar.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=calendar,4,0,0
operations-bna-settings-google_classroom,Operations / BNA School Workspace / Settings / Google Classroom,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-google_classroom.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=google_classroom,4,0,0
operations-bna-settings-parent_portal,Operations / BNA School Workspace / Settings / Parent Portal,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-parent_portal.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=parent_portal,1,0,0
operations-bna-settings-student_portal,Operations / BNA School Workspace / Settings / Student Portal,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-student_portal.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=student_portal,1,0,0
operations-bna-settings-provider_portal,Operations / BNA School Workspace / Settings / Provider Portal,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-provider_portal.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_portal,1,0,0
operations-bna-settings-provider_index,Operations / BNA School Workspace / Settings / Provider Index,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-provider_index.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_index,1,0,0
operations-bna-settings-provider_plans,Operations / BNA School Workspace / Settings / Provider Plans,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-provider_plans.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_plans,1,0,0
operations-bna-settings-provider_entitlements,Operations / BNA School Workspace / Settings / Provider Entitlements,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-provider_entitlements.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_entitlements,5,0,0
operations-bna-settings-provider_onboarding,Operations / BNA School Workspace / Settings / Provider Onboarding,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-provider_onboarding.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=provider_onboarding,1,0,0
operations-bna-settings-commercial_models,Operations / BNA School Workspace / Settings / Commercial Models,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-commercial_models.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=commercial_models,1,0,0
operations-bna-settings-bot_permissions,Operations / BNA School Workspace / Settings / Bot Permissions,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-bot_permissions.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=bot_permissions,1,0,0
operations-bna-settings-api_limits,Operations / BNA School Workspace / Settings / Api Limits,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-api_limits.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=api_limits,1,0,0
operations-bna-settings-communications,Operations / BNA School Workspace / Settings / Communications,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-communications.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=communications,1,0,0
operations-bna-settings-integrations,Operations / BNA School Workspace / Settings / Integrations,Operations,mobile,7.6,ok,screenshots/mobile/operations-bna-settings-integrations.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=integrations,16,0,0
operations-bna-settings-payment_links,Operations / BNA School Workspace / Settings / Payment Links,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-payment_links.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=payment_links,1,0,0
operations-bna-settings-external_apps,Operations / BNA School Workspace / Settings / External Apps,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-external_apps.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=external_apps,1,0,0
operations-bna-settings-billing,Operations / BNA School Workspace / Settings / Billing,Operations,mobile,8.5,ok,screenshots/mobile/operations-bna-settings-billing.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=billing,1,0,0
operations-bna-settings-automations,Operations / BNA School Workspace / Settings / Automations,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-automations.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=automations,1,0,0
operations-bna-settings-danger,Operations / BNA School Workspace / Settings / Danger,Operations,mobile,9.2,ok,screenshots/mobile/operations-bna-settings-danger.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=settings&section=danger,1,0,0
operations-bna-mobile-drawer-open,Operations / BNA School Workspace / Mobile Navigation Drawer Open,Operations Chrome,mobile,8.2,ok,screenshots/mobile/operations-bna-mobile-drawer-open.jpg,https://bneineviimacademy.org/operations?workspace=bna&view=dashboard&section=overview,23,1,0
operations-rabbi_sheller_provider-dashboard-overview,Operations / Rabbi Sheller Provider Workspace / Dashboard / Overview,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-dashboard-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=overview,11,0,0
operations-rabbi_sheller_provider-dashboard-activity,Operations / Rabbi Sheller Provider Workspace / Dashboard / Activity,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-dashboard-activity.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=activity,1,0,0
operations-rabbi_sheller_provider-dashboard-alerts,Operations / Rabbi Sheller Provider Workspace / Dashboard / Alerts,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-dashboard-alerts.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=alerts,5,0,0
operations-rabbi_sheller_provider-dashboard-today,Operations / Rabbi Sheller Provider Workspace / Dashboard / Today,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-dashboard-today.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=today,1,0,0
operations-rabbi_sheller_provider-dashboard-updates,Operations / Rabbi Sheller Provider Workspace / Dashboard / Updates,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-dashboard-updates.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=dashboard&section=updates,1,0,0
operations-rabbi_sheller_provider-pipelines-overview,Operations / Rabbi Sheller Provider Workspace / Pipelines / Overview,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-pipelines-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=overview,6,0,0
operations-rabbi_sheller_provider-pipelines-bna_enrollment,Operations / Rabbi Sheller Provider Workspace / Pipelines / Bna Enrollment,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-pipelines-bna_enrollment.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=bna_enrollment,2,0,0
operations-rabbi_sheller_provider-pipelines-provider_class,Operations / Rabbi Sheller Provider Workspace / Pipelines / Provider Class,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-pipelines-provider_class.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=provider_class,2,0,0
operations-rabbi_sheller_provider-pipelines-provider_onboarding,Operations / Rabbi Sheller Provider Workspace / Pipelines / Provider Onboarding,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-pipelines-provider_onboarding.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=provider_onboarding,2,0,0
operations-rabbi_sheller_provider-pipelines-participants,Operations / Rabbi Sheller Provider Workspace / Pipelines / Participants,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-pipelines-participants.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=participants,2,0,0
operations-rabbi_sheller_provider-pipelines-stale_tasks,Operations / Rabbi Sheller Provider Workspace / Pipelines / Stale Tasks,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-pipelines-stale_tasks.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=stale_tasks,2,0,0
operations-rabbi_sheller_provider-pipelines-decisions,Operations / Rabbi Sheller Provider Workspace / Pipelines / Decisions,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-pipelines-decisions.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=pipelines&section=decisions,2,0,0
operations-rabbi_sheller_provider-tasks-overview,Operations / Rabbi Sheller Provider Workspace / Tasks / Overview,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-tasks-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=overview,8,0,0
operations-rabbi_sheller_provider-tasks-decisions,Operations / Rabbi Sheller Provider Workspace / Tasks / Decisions,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-tasks-decisions.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=decisions,8,0,0
operations-rabbi_sheller_provider-tasks-mine,Operations / Rabbi Sheller Provider Workspace / Tasks / Mine,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-tasks-mine.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=mine,8,0,0
operations-rabbi_sheller_provider-tasks-schedule,Operations / Rabbi Sheller Provider Workspace / Tasks / Schedule,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-tasks-schedule.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=schedule,8,0,0
operations-rabbi_sheller_provider-tasks-research,Operations / Rabbi Sheller Provider Workspace / Tasks / Research,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-tasks-research.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=research,8,0,0
operations-rabbi_sheller_provider-tasks-changelog,Operations / Rabbi Sheller Provider Workspace / Tasks / Changelog,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-tasks-changelog.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=changelog,8,0,0
operations-rabbi_sheller_provider-tasks-done,Operations / Rabbi Sheller Provider Workspace / Tasks / Done,Operations,mobile,9.2,ok,screenshots/mobile/operations-rabbi_sheller_provider-tasks-done.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=tasks&section=done,8,0,0
operations-rabbi_sheller_provider-students-overview,Operations / Rabbi Sheller Provider Workspace / Students / Overview,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=overview,11,0,0
operations-rabbi_sheller_provider-students-list,Operations / Rabbi Sheller Provider Workspace / Students / List,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-list.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=list,11,0,0
operations-rabbi_sheller_provider-students-group_goal,Operations / Rabbi Sheller Provider Workspace / Students / Group Goal,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-group_goal.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=group_goal,11,0,0
operations-rabbi_sheller_provider-students-goal_board,Operations / Rabbi Sheller Provider Workspace / Students / Goal Board,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-goal_board.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=goal_board,11,0,0
operations-rabbi_sheller_provider-students-assignments,Operations / Rabbi Sheller Provider Workspace / Students / Assignments,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-assignments.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=assignments,11,0,0
operations-rabbi_sheller_provider-students-questions,Operations / Rabbi Sheller Provider Workspace / Students / Questions,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-questions.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=questions,11,0,0
operations-rabbi_sheller_provider-students-documents,Operations / Rabbi Sheller Provider Workspace / Students / Documents,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-documents.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=documents,11,0,0
operations-rabbi_sheller_provider-students-portal_links,Operations / Rabbi Sheller Provider Workspace / Students / Portal Links,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-portal_links.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=portal_links,11,0,0
operations-rabbi_sheller_provider-students-tablet_access,Operations / Rabbi Sheller Provider Workspace / Students / Tablet Access,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-tablet_access.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=tablet_access,11,0,0
operations-rabbi_sheller_provider-students-profile,Operations / Rabbi Sheller Provider Workspace / Students / Profile,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-profile.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=profile,11,0,0
operations-rabbi_sheller_provider-students-parent_family,Operations / Rabbi Sheller Provider Workspace / Students / Parent Family,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-parent_family.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=parent_family,11,0,0
operations-rabbi_sheller_provider-students-analysis,Operations / Rabbi Sheller Provider Workspace / Students / Analysis,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-analysis.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=analysis,11,0,0
operations-rabbi_sheller_provider-students-meetings,Operations / Rabbi Sheller Provider Workspace / Students / Meetings,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-meetings.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=meetings,11,0,0
operations-rabbi_sheller_provider-students-bot_settings,Operations / Rabbi Sheller Provider Workspace / Students / Bot Settings,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-bot_settings.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=bot_settings,11,0,0
operations-rabbi_sheller_provider-students-activity,Operations / Rabbi Sheller Provider Workspace / Students / Activity,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-activity.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=activity,1,0,0
operations-rabbi_sheller_provider-students-next_year_login,Operations / Rabbi Sheller Provider Workspace / Students / Next Year Login,Operations,mobile,8.1,ok,screenshots/mobile/operations-rabbi_sheller_provider-students-next_year_login.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=students&section=next_year_login,11,0,0
operations-rabbi_sheller_provider-contacts-overview,Operations / Rabbi Sheller Provider Workspace / Contacts / Overview,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-overview.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=overview,11,0,0
operations-rabbi_sheller_provider-contacts-interested_parents,Operations / Rabbi Sheller Provider Workspace / Contacts / Interested Parents,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-interested_parents.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=interested_parents,11,0,0
operations-rabbi_sheller_provider-contacts-parents,Operations / Rabbi Sheller Provider Workspace / Contacts / Parents,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-parents.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=parents,11,0,0
operations-rabbi_sheller_provider-contacts-people,Operations / Rabbi Sheller Provider Workspace / Contacts / People,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-people.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=people,11,0,0
operations-rabbi_sheller_provider-contacts-contacts,Operations / Rabbi Sheller Provider Workspace / Contacts / Contacts,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-contacts.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=contacts,11,0,0
operations-rabbi_sheller_provider-contacts-notes,Operations / Rabbi Sheller Provider Workspace / Contacts / Notes,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-notes.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=notes,11,0,0
operations-rabbi_sheller_provider-contacts-students,Operations / Rabbi Sheller Provider Workspace / Contacts / Students,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-students.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=students,11,0,0
operations-rabbi_sheller_provider-contacts-intake,Operations / Rabbi Sheller Provider Workspace / Contacts / Intake,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-intake.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=intake,11,0,0
operations-rabbi_sheller_provider-contacts-follow_up,Operations / Rabbi Sheller Provider Workspace / Contacts / Follow Up,Operations,mobile,8.5,ok,screenshots/mobile/operations-rabbi_sheller_provider-contacts-follow_up.jpg,https://bneineviimacademy.org/operations?workspace=rabbi_sheller_provider&view=contacts&section=follow_up,11,0,0
